,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YDR504C,0.226117236,0.242234222,0.217099707,0.207089633,0.333693661
YDR505C,0.231083494,0.092785122,0.147733796,0.17344501,0.450422583
YDR506C,0.119203299,0.215524472,0.079959111,0.221501028,0.058066817
YDR507C,0.17214424,0.042381264,0.015923925,0.053826079,0.284216513
YDR508C,0.473307604,0.292996258,0.26180982,0.153810995,0.491396098
YDR510W,0.072507469,0.079617306,0.11555986,0.305788845,0.151019895
YDR511W,0.210489896,0.223361818,0.093281061,0.361854628,0.288598956
YDR512C,0.266937693,0.25813941,0.093630016,0.294376558,0.382878168
YDR513W,0.165589556,0.192949488,0.079740567,0.455055061,0.14887225
YDR514C,0.135042515,0.189078138,0.087894289,0.252329137,0.414184901
YDR515W,0.253564434,0.130677146,0.285167573,0.165056093,0.119471383
YDR516C,0.098831336,0.151474143,0.086901322,0.272788461,0.267043824
YDR517W,0.032815604,0.097576606,0.059881412,0.084014349,0.227242991
YDR518W,0.275964407,0.189798166,0.17591911,0.096901118,0.077326878
YDR519W,0.17633594,0.022833889,0.100688078,0.327473909,0.230658354
YDR520C,0.090559156,0.051846345,0.05578148,0.117143782,0.090509974
YDR522C,0.084710063,0.045840417,0.071545844,0.081600324,0.096117826
YDR523C,0.154976816,0.07877886,0.183121744,0.159908019,0.225660681
YDR524C,0.046029486,0.080766701,0.035274543,0.097856742,0.115661513
YDR524C-B,0.134366778,0.070269396,0.086052129,0.062823864,0.170896657
YDR524W-A,0.052823745,0.567478682,0.439070393,0.287103807,0.558458918
YDR525W-A,0.190091033,0.226760574,0.129798451,0.122554962,0.190426439
YDR527W,0.120387614,0.104892808,0.062777706,0.373673246,0.534971814
YDR528W,0.129323442,0.198001516,0.185462639,0.16226046,0.257489817
YDR529C,0.133059448,0.088055048,0.036094626,0.102672434,0.126993766
YDR530C,0.302380163,0.05455492,0.164275207,0.326975038,0.172426396
YDR531W,0.102785542,0.126669585,0.09217777,0.036931715,0.065357125
YDR532C,0.277694674,0.278392909,0.180163591,0.12975536,0.197642911
YDR533C,0.467218183,0.233446923,0.117842708,0.161120744,0.234506263
YDR534C,0.191951159,0.098397111,0.086516705,0.114871644,0.285562976
YDR536W,0.449696887,0.550197661,0.253245465,0.489875038,0.176230107
YDR538W,0.143528889,0.127104197,0.158386248,0.363169784,0.093791828
YDR539W,0.150101983,0.046209243,0.080229618,0.089397312,0.223211502
YDR540C,0.191550467,0.181178533,0.134271298,0.209451817,0.398908528
YDR541C,0.075295288,0.082458421,0.053680649,0.064555662,0.237592106
YEL001C,0.215104754,0.113350231,0.062035395,0.286608423,0.201831321
YEL002C,0.025744133,0.042303761,0.082799861,0.190019606,0.163705113
YEL003W,0.082042139,0.207791283,0.176473741,0.191254446,0.156785569
YEL004W,0.067884225,0.082111176,0.087774706,0.245459391,0.229654056
YEL005C,0.197346393,0.172346756,0.057168553,0.237167777,0.150269246
YEL006W,0.073594362,0.123924353,0.103478449,0.214412814,0.070312058
YEL007W,0.080358161,0.091267124,0.126312152,0.066963696,0.263788008
YEL009C,0.04707906,0.026046896,0.058114711,0.114146667,0.030507368
YEL011W,0.128697665,0.240566526,0.076927263,0.123833869,0.311572498
YEL012W,0.097224506,0.139470279,0.097702586,0.064718114,0.163106761
YEL013W,0.225912628,0.254630544,0.086837307,0.202600993,0.335808114
YEL015W,0.063066397,0.069333084,0.056886543,0.193674505,0.125541331
YEL016C,0.195021601,0.098372178,0.100323508,0.089291126,0.07385662
YEL017C-A,0.314183623,0.253227558,0.101419486,0.211478843,0.198173671
YEL017W,0.072468383,0.10588288,0.065107817,0.23709487,0.204240141
YEL018W,0.170332557,0.090697484,0.149490262,0.083637353,0.129437111
YEL019C,0.210092747,0.067182215,0.09640721,0.17280867,0.256147469
YEL020C,0.092482491,0.128640041,0.071114402,0.129300672,0.308345563
YEL020W-A,0.125975833,0.094013637,0.152377621,0.192081799,0.185252092
YEL021W,0.073392857,0.068410236,0.048990271,0.184227543,0.124664323
YEL022W,0.138351894,0.131847153,0.07960884,0.095496939,0.126370021
YEL023C,0.144629201,0.040644732,0.121937965,0.271622386,0.183748271
YEL024W,0.031086362,0.06130984,0.088841562,0.019323735,0.182420686
YEL025C,0.313862279,0.203663023,0.114025876,0.512519077,0.120747865
YEL026W,0.121518804,0.379726389,0.177404726,0.289229706,0.628411959
YEL027W,0.085567485,0.136355476,0.050435602,0.257196822,0.281606594
YEL029C,0.051465344,0.174080593,0.114511882,0.117367625,0.203077307
YEL030W,0.123474702,0.200345476,0.124612088,0.085187682,0.383247193
YEL031W,0.1682257,0.059065509,0.091819117,0.076654153,0.080042876
YEL032W,0.110886055,0.059275137,0.087004102,0.178047795,0.150472865
YEL034W,0.103125476,0.042473702,0.061618814,0.043485723,0.06403971
YEL035C,0.19570465,0.22336907,0.204595438,0.128133095,0.268018174
YEL036C,0.136047999,0.084717561,0.052955589,0.183668114,0.151290937
YEL037C,0.098229399,0.136912847,0.027915415,0.121048905,0.130795864
YEL038W,0.193224327,0.152451504,0.101648864,0.523854061,0.311513082
YEL039C,0.303563164,0.342091261,0.233575865,0.796498112,0.408476738
YEL040W,0.181475978,0.242725145,0.176421859,0.342804568,0.727371068
YEL041W,0.258903617,0.191582196,0.135613006,0.327542842,0.278229678
YEL042W,0.103121516,0.151311764,0.054626722,0.173235087,0.239795652
YEL043W,0.080761037,0.086709431,0.09484471,0.177360729,0.124621535
YEL044W,0.058825467,0.095957259,0.081602716,0.038781929,0.132185948
YEL046C,0.30572119,0.147497775,0.111393966,0.297996431,0.36400292
YEL047C,0.107200031,0.107679004,0.064259428,0.081854702,0.251761274
YEL048C,0.277123279,0.169432798,0.14092763,0.18760347,0.129638191
YEL049W,2.485765824,0.213725541,0.165766119,0.2707815,1.310525206
YEL050C,0.071999771,0.10647955,0.034061142,0.058359562,0.153544686
YEL051W,0.046569673,0.155341652,0.162649638,0.361091479,0.361874586
YEL052W,0.06366844,0.137160329,0.032285617,0.071437927,0.160097118
YEL053C,0.107139647,0.143426034,0.123706958,0.206321804,0.063580345
YEL054C,0.108075142,0.221803284,0.119237903,0.165131259,0.11208912
YEL055C,0.106644794,0.285072963,0.153292446,0.359177784,0.309315586
YEL056W,0.098846645,0.139683042,0.068642727,0.106735846,0.073443403
YEL057C,0.185154993,0.217953486,0.166403473,0.176681806,0.805976629
YEL058W,0.111889616,0.045875206,0.049095359,0.095579269,0.105152926
YEL059C-A,0.093990243,0.117733326,0.107172576,0.277384607,0.163688105
YEL060C,0.197138737,0.158358691,0.087231217,0.141924433,0.283437363
YEL061C,0.120306703,0.098710677,0.136699286,0.190736589,0.228661642
YEL062W,0.154440354,0.138555645,0.136987457,0.187993837,0.254843158
YEL063C,0.26358123,0.135440003,0.084153408,0.162335749,0.227882304
YEL064C,0.074720765,0.081143039,0.065629545,0.095556226,0.164916824
YEL065W,0.490000569,0.220869014,0.367837374,0.180764604,0.529837356
YEL066W,0.313568914,0.050235798,0.106953429,0.200423311,0.196029612
YEL069C,0.08030831,0.644276729,0.143375011,0.07267406,0.25699013
YEL070W,0.053263096,0.311137643,0.145365737,0.051604775,0.296968802
YEL071W,0.213464337,0.175408285,0.0515558,0.421044119,0.260185933
YEL072W,0.124826425,0.084365953,0.136593465,0.222933579,0.193454833
YEL073C,0.123086352,0.125661907,0.15162317,0.541599412,0.104485878
YEL075C,0.016295987,0.102668038,0.078965297,0.084510602,0.051994285
YEL076C,0.225008586,0.088467583,0.237676705,0.451029353,0.435031324
YEL076C-A,0.229793157,0.16392178,0.383933859,0.809737447,0.241559669
YER001W,0.044920411,0.028977532,0.045450229,0.136809734,0.406520209
YER002W,0.087988565,0.165472509,0.123233689,0.346385669,0.314681282
YER003C,0.042442988,0.121242581,0.039400456,0.090153212,0.123849372
YER004W,0.094436541,0.117467369,0.08855226,0.171339818,0.271156671
YER005W,0.134843672,0.03456496,0.071426724,0.24305853,0.099886347
YER006W,0.049022554,0.402047231,0.11538992,0.544790983,0.728396498
YER007C-A,0.082943913,0.102512171,0.093530204,0.090596754,0.104923796
YER007W,0.094545755,0.131783917,0.101170739,0.143859297,0.213258941
YER008C,0.095177207,0.108160471,0.079303886,0.045466225,0.067798854
YER009W,0.21072212,0.058886322,0.108479181,0.165951625,0.157660265
YER010C,0.114773381,0.122351709,0.072365283,0.294897363,0.226493307
YER011W,0.190550675,0.187450799,0.201341303,0.133775465,0.376855603
YER012W,0.021317634,0.056553339,0.102139681,0.111042379,0.142542459
YER013W,0.102577564,0.059562148,0.054153167,0.07590536,0.063069885
YER014C-A,0.291935391,0.124193823,0.156539007,0.26676555,0.325942996
YER014W,0.280800546,0.126551097,0.080558561,0.20948215,0.07911146
YER015W,0.169620928,0.148384751,0.150713371,0.233929075,0.489252943
YER016W,0.156038697,0.058379623,0.088231051,0.083881317,0.114537305
YER017C,0.105927586,0.04698599,0.042331617,0.055973818,0.049801011
YER018C,0.201981507,0.104829457,0.13849276,0.08154672,0.0690069
YER019C-A,0.152533896,0.069062644,0.074176406,0.121219704,0.130165658
YER019W,0.090827197,0.087983174,0.178693434,0.195513813,0.298612819
YER020W,0.182258117,0.131530919,0.088371324,0.117825354,0.143103116
YER021W,0.152122341,0.163846282,0.074862353,0.112575592,0.302035883
YER023W,0.067206528,0.108618996,0.087533265,0.148537934,0.139550971
YER024W,0.180953357,0.258563468,0.122802028,0.033877133,0.482499834
YER025W,0.124143047,0.105005487,0.076237056,0.190279152,0.158481027
YER026C,0.233931807,0.022578666,0.043964143,0.141977999,0.281891264
YER027C,0.063337853,0.162054984,0.133703603,0.093352385,0.080703747
YER028C,0.09419568,0.249077573,0.186917328,0.141336822,0.11443723
YER029C,0.106145834,0.101575985,0.104477773,0.160629173,0.164670718
YER030W,0.101274159,0.08253023,0.14440971,0.185656386,0.352743893
YER031C,0.167096322,0.10640368,0.06471314,0.159920997,0.098509293
YER032W,0.136061186,0.046827256,0.083290576,0.052185625,0.136270359
YER033C,0.106223318,0.169861652,0.102264744,0.055492252,0.168988361
YER034W,0.14803243,0.081190422,0.107404009,0.101893894,0.203662487
YER035W,0.277762497,0.351461955,0.155334375,0.439261449,0.31088617
YER036C,0.103462774,0.145254692,0.047332984,0.308685014,0.366251653
YER037W,0.232427401,0.251726259,0.205657089,0.274515023,0.631697445
YER038C,0.057004665,0.122353452,0.167408456,0.25872122,0.230360702
YER039C,0.074808837,0.130150715,0.122575589,0.381795516,0.310480073
YER039C-A,0.063050755,0.203440273,0.155290362,0.359163166,0.360527015
YER040W,0.068226337,0.106278987,0.097358659,0.210186467,0.505606211
YER041W,0.143563249,0.249333358,0.182815185,0.092493911,0.106072349
YER042W,0.101341525,0.109167185,0.152895664,0.439187917,0.359932933
YER043C,0.121957882,0.090335005,0.055204493,0.101519422,0.445036605
YER044C,0.40842432,0.10781772,0.085108299,0.375812704,0.158937289
YER044C-A,0.11102093,0.128152963,0.071913474,0.281449232,0.075383058
YER045C,0.15374758,0.174615081,0.121227923,0.072375058,0.061980562
YER046W,0.176136183,0.054459716,0.13998231,0.257952201,0.330490306
YER047C,0.068475355,0.078331149,0.098762397,0.132011185,0.071512796
YER048C,0.113521155,0.083205547,0.071516502,0.081908853,0.203764254
YER048W-A,0.040961063,0.140989247,0.181684397,0.170721936,0.358862491
YER049W,0.127949327,0.212473283,0.075218173,0.39900073,0.437354951
YER050C,0.124681812,0.067672975,0.059533344,0.120040058,0.194873691
YER051W,0.126521762,0.140105584,0.118823285,0.175699821,0.20523933
YER052C,0.029266703,0.14994674,0.093693235,0.227340094,0.494968443
YER053C,0.187511061,0.404856159,0.129887774,0.625349837,0.240193281
YER053C-A,0.314894476,0.275309834,0.255781703,0.309276315,0.41859465
YER054C,0.395927705,0.54609016,0.127814053,0.663890612,0.347971374
YER055C,0.141034343,0.154870426,0.08622798,0.14254785,0.314851655
YER056C,0.115730747,0.309483167,0.069802952,0.403544356,0.559861763
YER056C-A,0.148782032,0.157176059,0.084302798,0.15024421,0.266782285
YER057C,0.186673333,0.060392737,0.116659782,0.352825232,0.167152736
YER058W,0.232143759,0.193100099,0.089863017,0.412400789,0.312691123
YER059W,0.124191342,0.091298075,0.10686388,0.112112171,0.12793718
YER060W,0.527895095,0.17429137,0.13530539,0.374601384,0.209622773
YER060W-A,0.049260832,0.130228216,0.142138244,0.027478036,0.078952756
YER061C,0.086428987,0.298770074,0.119900214,0.598359416,0.238229723
YER062C,0.297425157,0.085283801,0.126477759,0.104807698,0.295271225
YER063W,0.166862139,0.195914239,0.093983902,0.136287782,0.131095606
YER064C,0.249585569,0.342567825,0.078436271,1.042946175,0.353322418
YER065C,0.749897604,0.520110282,0.213933695,0.219917168,0.470008538
YER066W,0.165867252,0.081988834,0.115898289,0.242779092,0.408812026
YER067W,0.196276036,0.275648219,0.154133414,0.479639124,0.391668908
YER068W,0.082586228,0.09016291,0.065425835,0.276527713,0.129915548
YER069W,0.140049154,0.096718633,0.042102567,0.374178804,0.697667539
YER070W,0.200420264,0.071596927,0.061059634,0.132270511,0.363461756
YER071C,0.105962446,0.113871455,0.064216821,0.377359897,0.302835799
YER072W,0.090041275,0.088833902,0.056547049,0.266493394,0.063411957
YER073W,0.146681137,0.175384356,0.146820355,0.289042672,0.432381013
YER074W,0.041418877,0.175203502,0.125386798,0.069327546,0.044286406
YER074W-A,0.188379668,0.116762462,0.168362851,0.433457796,0.416022488
YER075C,0.135205136,0.227385869,0.158153416,0.104991184,0.182951822
YER076C,0.05230289,0.108296726,0.090337589,0.113917743,0.041998163
YER077C,0.158756946,0.044676482,0.081545601,0.134769561,0.03500932
YER078C,0.139047218,0.073323517,0.098781054,0.085717763,0.141246025
YER078W-A,0.133000606,0.105153249,0.126058856,0.085152345,0.263215457
YER079W,0.254210116,0.262922809,0.150317277,0.2164607,0.13365809
YER080W,0.071343155,0.140749056,0.048831835,0.115141335,0.078599709
YER081W,0.117059598,0.261398529,0.066074167,0.437231186,0.140726967
YER082C,0.143959813,0.382114837,0.097782276,0.614804565,0.361295185
YER083C,0.106737719,0.070173842,0.085881533,0.057398211,0.096513602
YER085C,0.128053302,0.21759059,0.083830092,0.138481358,0.317908339
YER086W,0.110767322,0.177685585,0.061691426,0.195496002,0.260506906
YER087C-B,0.133425053,0.026988606,0.041906073,0.155820632,0.168463289
YER087W,0.092489926,0.087303397,0.101020205,0.051835673,0.18636714
YER088C,0.144412412,0.036793556,0.170217998,0.168110407,0.188885647
YER089C,0.057431353,0.143104245,0.134564978,0.133258672,0.166945893
YER090W,0.061322988,0.095547881,0.034149753,0.127900245,0.451211021
YER091C,0.076798616,0.080361977,0.057957403,0.1760411,0.41616097
YER092W,0.140344372,0.133068101,0.12714429,0.214619372,0.158123631
YER093C,0.062835952,0.060733318,0.101700594,0.121094992,0.177564593
YER093C-A,0.150678499,0.112361372,0.065782915,0.165774325,0.171079189
YER094C,0.067805673,0.035470123,0.049883843,0.154703182,0.192141894
YER095W,0.120642075,0.188698859,0.068181561,0.110493685,0.061120614
YER096W,0.094912865,0.229620361,0.134411701,0.315961666,0.360507066
YER098W,0.039591509,0.071037819,0.092778028,0.080560191,0.126964354
YER099C,0.069799189,0.166646593,0.073316041,0.163983388,0.133213754
YER100W,0.120021257,0.079433145,0.060051587,0.151632539,0.176866072
YER101C,0.143844981,0.130601771,0.100745942,0.235438569,0.247440102
YER102W,0.013921437,0.152227854,0.123045237,0.206601256,0.297088089
YER103W,0.065673638,0.313645761,0.264138775,0.224523739,0.252074449
YER104W,0.098137214,0.059630939,0.12186961,0.228325671,0.348959391
YER105C,0.094504264,0.042849546,0.113462427,0.029534706,0.074144244
YER106W,0.490353211,0.504061854,0.156521915,0.107063221,0.268632508
YER107C,0.113342363,0.024967221,0.079597665,0.037770639,0.143448848
YER109C,0.038161427,0.091898678,0.052639211,0.059770149,0.045193625
YER110C,0.140146397,0.256253412,0.075133747,0.333445388,0.39530949
YER111C,0.421125172,0.073747453,0.088784229,0.310559041,0.203443365
YER112W,0.102676739,0.263207177,0.102861497,0.108184151,0.095363438
YER113C,0.089924187,0.122711597,0.160965032,0.22485262,0.148960594
YER114C,0.142041787,0.040129055,0.041783475,0.149915308,0.126065611
YER115C,0.109535911,0.116921987,0.109788725,0.125065185,0.078436561
YER116C,0.040873658,0.10440802,0.094753151,0.140024254,0.149594542
YER117W,0.087754879,0.122137866,0.133242619,0.160177631,0.051208928
YER118C,0.097210935,0.169814914,0.117247495,0.065926501,0.099203738
YER119C,0.197600207,0.24357609,0.105402656,0.380895901,0.200247981
YER120W,0.045952835,0.023898916,0.029712034,0.104656117,0.144688504
YER122C,0.228854687,0.087619012,0.044739486,0.18660164,0.077304442
YER123W,0.117178415,0.123911282,0.061856188,0.084034374,0.168957579
YER124C,0.367951815,0.285399971,0.208987029,0.233155761,0.567711886
YER125W,0.152149516,0.308659055,0.066026837,0.148747942,0.392909623
YER126C,0.108897953,0.326797508,0.167988736,0.437354498,0.574930154
YER127W,0.068079818,0.253975552,0.172968774,0.628639313,0.655706511
YER128W,0.096706734,0.098416454,0.061303388,0.057809166,0.236503918
YER129W,0.120827815,0.120811779,0.039888588,0.062283808,0.194486773
YER130C,0.240025619,0.085151483,0.104528929,0.235701835,0.333861687
YER131W,0.150214214,0.147017226,0.05460494,0.185390324,0.399827762
YER132C,0.096058851,0.09726695,0.047206165,0.108999698,0.154200864
YER133W,0.123891757,0.052788091,0.078047369,0.078999469,0.106317025
YER134C,0.154949411,0.256897438,0.105478738,0.171011348,0.199340265
YER136W,0.094807227,0.058743365,0.038415215,0.156349673,0.218115055
YER137C,0.126104769,0.3521951,0.114556216,0.388441757,0.229341574
YER138W-A,0.439999052,0.074184132,0.066734896,0.045008651,0.065469133
YER139C,0.077818565,0.107167513,0.232645258,0.232640057,0.503322929
YER140W,0.145030409,0.062192514,0.072554451,0.075212403,0.229277839
YER141W,0.074150695,0.219746374,0.056641559,0.227480643,0.269216387
YER142C,0.198694966,0.120042767,0.190635257,0.222273499,0.291134653
YER143W,0.165827293,0.149874055,0.109864278,0.090067598,0.165418242
YER144C,0.142596688,0.112888841,0.044294336,0.097396925,0.181567359
YER145C,0.264322138,0.22243253,0.140316268,0.143769735,0.271683242
YER146W,0.133462192,0.079014838,0.092740003,0.113988674,0.114740179
YER147C,0.080458479,0.013425518,0.092475415,0.146077292,0.090987243
YER148W,0.075395879,0.057061528,0.079084626,0.071114308,0.126454724
YER149C,0.16912307,0.104224544,0.079882879,0.189344286,0.26566989
YER150W,0.204974855,0.208485933,0.164545248,0.320573905,0.294990271
YER151C,0.117075672,0.100671808,0.146035919,0.163830087,0.174737803
YER152C,0.093467139,0.161286541,0.113813617,0.151455469,0.054202417
YER153C,0.096270497,0.306244135,0.191964467,0.159115665,0.194465078
YER154W,0.053223073,0.092399595,0.061949496,0.138272194,0.187430509
YER155C,0.166363206,0.092063437,0.084309941,0.069933541,0.095847156
YER156C,0.122096885,0.088452219,0.059893714,0.227282612,0.277194602
YER157W,0.210535921,0.097902241,0.061891315,0.139022728,0.107663968
YER158C,0.135319055,0.15614607,0.039487065,0.146966747,0.426824391
YER159C,0.126995804,0.036798742,0.102184387,0.05478736,0.191136223
YER161C,0.121940903,0.135422532,0.071893922,0.126958618,0.177703153
YER162C,0.095454334,0.091018736,0.056433365,0.097160563,0.078541534
YER163C,0.167467357,0.152614776,0.153752606,0.282813638,0.343332981
YER164W,0.081215519,0.142578752,0.069960256,0.149611603,0.059158865
YER165W,0.095301277,0.023256275,0.038737297,0.201799203,0.221477452
YER166W,0.092317922,0.117411981,0.130255185,0.060905157,0.233161349
YER167W,0.122674067,0.087073073,0.075292675,0.057130512,0.081864722
YER168C,0.148448921,0.191957988,0.08776871,0.202920263,0.141726192
